bmrb_id,query_orf_subid,pdb_id,subject_orf_subid,match_size,number_gaps,number_identities,query_orf_match_start
5284,I-FABP,1mx7,A,131,4,41,2
5284,I-FABP,1kgl,A,131,4,41,2
5284,I-FABP,1jbh,A,131,4,41,2
5284,I-FABP,1eii,A,132,8,35,3
5284,I-FABP,1b4m,,132,8,35,3
5284,I-FABP,1zry,A,130,6,36,1
5284,I-FABP,1mvg,A,130,6,36,1
5284,I-FABP,1jjj,A,128,2,33,3
5284,I-FABP,1o1v,A,131,7,34,1
5284,I-FABP,1o1u,A,131,7,34,1
5284,I-FABP,1eio,A,131,7,30,1
5284,I-FABP,1eal,,131,7,30,1
5285,I-FABP,1kzx,A,131,0,131,1
5285,I-FABP,3ifb,A,131,0,130,1
5285,I-FABP,1kzw,A,131,0,130,1
5285,I-FABP,1ure,,131,0,107,1
5285,I-FABP,1ael,,131,0,107,1
5285,I-FABP,1t8v,A,131,0,106,1
5285,I-FABP,1a57,,131,15,94,1
5285,I-FABP,1sa8,A,131,25,85,1
5285,I-FABP,1jjx,A,130,2,47,1
5285,I-FABP,1g5w,A,131,2,44,1
5285,I-FABP,1bwy,A,130,2,42,1
5285,I-FABP,1blr,,135,5,40,2
5285,I-FABP,1bm5,,135,5,39,2
5285,I-FABP,1mx8,A,131,4,42,2
5285,I-FABP,1mx7,A,131,4,42,2
5285,I-FABP,1kgl,A,131,4,42,2
5285,I-FABP,1jbh,A,131,4,42,2
5285,I-FABP,1eii,A,132,8,36,3
5285,I-FABP,1b4m,,132,8,36,3
5285,I-FABP,1jjj,A,128,2,34,3
5285,I-FABP,1zry,A,130,6,36,1
5285,I-FABP,1mvg,A,130,6,36,1
5285,I-FABP,1o1v,A,131,7,34,1
5285,I-FABP,1o1u,A,131,7,34,1
5285,I-FABP,1eio,A,131,7,30,1
5285,I-FABP,1eal,,131,7,30,1
5286,CaM,1sy9,A,148,0,148,1
5286,CaM,1nwd,A,148,0,148,1
5286,CaM,1mux,,148,0,148,1
5286,CaM,1ckk,A,148,0,148,1
5286,CaM,1cff,A,148,0,148,1
5286,CaM,1cfd,,148,0,148,1
5286,CaM,1cfc,,148,0,148,1
5286,CaM,1dmo,,148,0,147,1
5286,CaM,2bbn,A,148,0,145,1
5286,CaM,2bbm,A,148,0,145,1
5286,CaM,1lkj,A,146,1,87,1
5286,CaM,1tnx,,145,3,75,4
5286,CaM,1tnx,,73,0,33,73
5286,CaM,1tnw,,145,3,75,4
5286,CaM,1tnw,,73,0,33,73
5286,CaM,1sw8,A,79,0,78,1
5286,CaM,1sw8,A,65,0,32,84
5286,CaM,1aj4,,148,4,76,2
5286,CaM,1la0,A,148,4,76,2
5286,CaM,1j7o,A,76,0,76,1
5286,CaM,1j7o,A,65,0,31,84
5286,CaM,1f70,A,76,0,76,1
5286,CaM,1f70,A,65,0,31,84
5286,CaM,1ak8,,75,0,75,1
5286,CaM,1ak8,,76,3,35,76
5286,CaM,1cmg,,73,0,73,76
5286,CaM,1cmg,,65,0,31,11
5286,CaM,1cmf,,73,0,73,76
5286,CaM,1cmf,,65,0,31,11
5286,CaM,1j7p,A,67,0,67,82
5286,CaM,1j7p,A,65,0,31,11
5286,CaM,1f71,A,67,0,67,82
5286,CaM,1f71,A,65,0,31,11
5286,CaM,1s6i,A,145,3,58,1
5286,CaM,1s6i,A,61,2,26,15
5287,CaM,1sy9,A,148,0,148,1
5287,CaM,1nwd,A,148,0,148,1
5287,CaM,1mux,,148,0,148,1
5287,CaM,1ckk,A,148,0,148,1
5287,CaM,1cff,A,148,0,148,1
5287,CaM,1cfd,,148,0,148,1
5287,CaM,1cfc,,148,0,148,1
5287,CaM,1dmo,,148,0,147,1
5287,CaM,2bbn,A,148,0,145,1
5287,CaM,2bbm,A,148,0,145,1
5287,CaM,1lkj,A,146,1,87,1
5287,CaM,1tnx,,145,3,75,4
5287,CaM,1tnx,,73,0,33,73
5287,CaM,1tnw,,145,3,75,4
5287,CaM,1tnw,,73,0,33,73
5287,CaM,1sw8,A,79,0,78,1
5287,CaM,1sw8,A,65,0,32,84
5287,CaM,1aj4,,148,4,76,2
5287,CaM,1la0,A,148,4,76,2
5287,CaM,1j7o,A,76,0,76,1
5287,CaM,1j7o,A,65,0,31,84
5287,CaM,1f70,A,76,0,76,1
5287,CaM,1f70,A,65,0,31,84
5287,CaM,1ak8,,75,0,75,1
5287,CaM,1ak8,,76,3,35,76
5287,CaM,1cmg,,73,0,73,76
5287,CaM,1cmg,,65,0,31,11
5287,CaM,1cmf,,73,0,73,76
5287,CaM,1cmf,,65,0,31,11
5287,CaM,1j7p,A,67,0,67,82
5287,CaM,1j7p,A,65,0,31,11
5287,CaM,1f71,A,67,0,67,82
5287,CaM,1f71,A,65,0,31,11
5287,CaM,1s6i,A,145,3,58,1
5287,CaM,1s6i,A,61,2,26,15
5288,Grb7,1mw4,A,120,0,120,1
5288,Grb7,1csz,A,106,6,39,10
5288,Grb7,1csy,A,106,6,39,10
5288,Grb7,1ab2,,82,6,30,19
5288,Grb7,1rja,A,83,4,30,19
5288,Grb7,1ju5,A,52,2,23,19
5288,Grb7,1x0n,A,83,6,26,19
5288,Grb7,1qg1,E,83,6,26,19
5288,Grb7,1ghu,,83,6,26,19
5288,Grb7,1fhs,,83,6,26,19
5288,Grb7,1tce,A,89,10,29,15
5288,Grb7,1hct,B,87,9,30,19
5288,Grb7,1hcs,B,87,9,30,19
5288,Grb7,1z3k,A,83,7,24,19
5288,Grb7,2crh,A,86,7,26,18
5288,Grb7,1lun,A,104,10,29,16
5288,Grb7,1lum,A,104,10,29,16
5288,Grb7,1luk,A,104,10,29,16
5288,Grb7,1lui,A,104,10,29,16
5288,Grb7,2eu0,A,104,10,29,16
5288,Grb7,2etz,A,104,10,29,16
5288,Grb7,2ple,A,92,8,23,10
5288,Grb7,2pld,A,92,8,23,10
5288,Grb7,2fci,A,92,8,23,10
5288,Grb7,2cs0,A,83,6,28,19
5288,Grb7,1wqu,A,70,6,27,1
5288,Grb7,1blk,,103,16,34,19
5288,Grb7,1blj,,103,16,34,19
5288,Grb7,3hck,,106,15,30,16
5288,Grb7,1aou,F,87,9,26,19
5288,Grb7,1aot,F,87,9,26,19
5288,Grb7,1ka7,A,55,1,18,20
5288,Grb7,1ka6,A,55,1,18,20
5288,Grb7,1x6c,A,41,1,17,19
5288,Grb7,1pic,A,58,5,21,14
5288,Grb7,1bfj,,58,5,21,14
5288,Grb7,1bfi,,58,5,21,14
5288,Grb7,1x64,A,78,7,22,6
5289,penetratin,2hoa,,16,0,16,1
5289,penetratin,1san,,16,0,16,1
5289,penetratin,1hom,,16,0,16,1
5289,penetratin,1ahd,P,16,0,16,1
5289,penetratin,1ftz,,16,0,15,1
5289,penetratin,1wqi,A,16,0,11,1
5289,penetratin,2cra,A,16,0,13,1
5289,penetratin,1yz8,P,15,0,8,2
5289,penetratin,2cue,A,15,0,8,2
5289,penetratin,1ftt,,15,0,10,2
5289,penetratin,1vnd,,15,0,10,2
5289,penetratin,1qry,A,15,0,10,2
5289,penetratin,1nk3,P,15,0,10,2
5289,penetratin,1nk2,P,15,0,10,2
5289,penetratin,1ztr,A,15,0,10,2
5289,penetratin,1bw5,,16,0,10,1
5292,TC5b,1l2y,A,20,0,20,1
5292,TC5b,1rij,A,16,0,16,5
5292,TC5b,1jrj,A,19,0,15,2
5293,Barstar,1btb,,89,0,89,1
5293,Barstar,1bta,,89,0,89,1
5293,Barstar,1ab7,,89,0,87,1
5293,Barstar,1l1k,A,20,0,20,1
5294,aIF2b,1nee,A,133,0,71,11
5294,aIF2b,1k8b,A,52,0,52,39
5294,aIF2b,1k81,A,36,0,36,108
5295,brazzein,2brz,,53,0,53,1
5295,brazzein,1brz,,53,0,53,1
5295,brazzein,1jxc,A,31,0,11,21
5295,brazzein,1wwn,A,37,5,15,12
5295,brazzein,1q1v,A,9,0,9,3
5296,brazzein_RI,2brz,,55,2,53,1
5296,brazzein_RI,1brz,,55,2,53,1
5296,brazzein_RI,1jxc,A,31,0,11,23
5296,brazzein_RI,1q1v,A,9,0,9,3
5297,rep4-121,1l5i,A,118,0,118,1
5297,rep4-121,1l2m,A,118,0,118,1
5297,rep4-121,1ezy,A,100,5,27,3
5297,rep4-121,1ezt,A,100,5,27,3
5298,PPIase,1l1p,A,106,0,106,1
5298,PPIase,1hxv,A,80,0,28,19
5298,PPIase,1ix5,A,37,0,11,46
5298,PPIase,1fkt,,66,3,15,23
5298,PPIase,1fks,,66,3,15,23
5298,PPIase,1fkr,,66,3,15,23
5298,PPIase,1f40,A,66,3,15,23
5299,Mad2,1klq,A,197,0,197,1
5299,Mad2,1s2h,A,195,0,194,3
5299,Mad2,1duj,A,187,0,187,1
5300,WR33,1pul,A,125,0,125,1
5300,WR33,1wlm,A,136,9,53,23
5300,WR33,2b95,B,12,0,12,1
5300,WR33,2b95,A,12,0,12,1
5300,WR33,1xpw,A,11,0,11,1
5300,WR33,1xfl,A,16,0,11,1
5300,WR33,1yww,A,48,11,14,3
5300,WR33,2a29,A,10,0,9,1
5300,WR33,2a29,A,14,0,8,3
5300,WR33,2a29,A,14,0,8,3
5300,WR33,2a00,A,10,0,9,1
5300,WR33,2a00,A,14,0,8,3
5300,WR33,2a00,A,14,0,8,3
5300,WR33,1yx6,A,10,0,9,1
5300,WR33,1yx5,A,10,0,9,1
5300,WR33,1yx4,A,10,0,9,1
5300,WR33,1u7q,A,10,0,9,1
5300,WR33,1u7q,A,14,0,8,3
5300,WR33,1u7q,A,14,0,8,3
5300,WR33,1t3o,A,10,0,9,1
5300,WR33,1svj,A,10,0,9,1
5300,WR33,1svj,A,14,0,8,3
5300,WR33,1svj,A,14,0,8,3
5300,WR33,1op4,A,20,0,10,2
5300,WR33,1sg7,A,27,3,12,3
5300,WR33,1d1d,A,9,0,8,2
5303,NR(I),1ntr,,124,0,124,1
5303,NR(I),1krx,A,124,0,124,1
5303,NR(I),1krw,A,124,0,124,1
5303,NR(I),1j56,A,124,0,124,1
5303,NR(I),1dc8,A,124,0,124,1
5303,NR(I),1dc7,A,124,0,124,1
5303,NR(I),2fsp,,105,0,39,6
5303,NR(I),1pux,A,105,0,39,6
5303,NR(I),1fsp,,105,0,39,6
5303,NR(I),1djm,A,102,3,38,8
5303,NR(I),1cye,,102,3,38,8
5303,NR(I),1cey,,102,3,38,8
5303,NR(I),1p6u,A,114,3,37,6
5303,NR(I),1p6q,A,114,3,37,6
5304,ScyA,1kx7,A,81,0,81,1
5304,ScyA,1kx2,A,81,0,81,1
5304,ScyA,1gks,,77,7,32,5
5304,ScyA,1c6s,,78,5,23,1
5304,ScyA,1ced,,61,4,18,1
5304,ScyA,1a2s,,61,4,18,1
5305,Pin1,1nmv,A,163,0,163,21
5305,Pin1,1nmw,A,114,0,114,70
5305,Pin1,1j6y,A,186,52,80,1
5305,Pin1,1i8h,B,39,0,39,26
5305,Pin1,1i8g,B,39,0,39,26
5305,Pin1,1i6c,A,39,0,39,26
5305,Pin1,1te4,A,34,4,27,1
5305,Pin1,1umq,A,49,1,31,1
5305,Pin1,2err,A,29,0,24,1
5305,Pin1,1yx3,A,23,0,23,1
5305,Pin1,1e17,A,117,26,40,2
5305,Pin1,1jnt,A,78,3,34,102
5305,Pin1,1jns,A,78,3,34,102
5305,Pin1,1jjr,A,25,0,23,1
5305,Pin1,2ad9,A,23,0,22,1
5305,Pin1,1uap,A,28,0,22,1
5305,Pin1,1x9a,B,22,0,22,1
5305,Pin1,1x9a,A,22,0,22,1
5305,Pin1,1t3k,A,22,0,22,1
5305,Pin1,1fjd,A,74,8,32,113
5305,Pin1,1eq3,A,74,8,32,113
5305,Pin1,1w6v,A,24,0,22,1
5306,CTAD,1l3e,A,42,0,42,1
5306,CTAD,1l8c,B,41,0,41,2
5306,CH1,1p4q,B,101,0,101,1
5306,CH1,1l3e,B,101,0,101,1
5306,CH1,1r8u,B,95,0,90,7
5306,CH1,1l8c,A,94,0,89,8
5306,CH1,1u2n,A,95,0,89,7
5306,CH1,1liq,A,27,0,24,38
5306,CH1,1f81,A,94,18,30,11
5306,CH1,1wo3,A,22,0,12,39
5306,CH1,1wo7,A,22,0,11,39
5306,CH1,1wo6,A,22,0,11,39
5306,CH1,1wo4,A,22,0,11,39
5306,CH1,1wo5,A,19,0,10,42
5307,BPTI,1pit,,58,0,58,1
5307,BPTI,1oa6,5,58,0,58,1
5307,BPTI,1oa5,5,58,0,58,1
5307,BPTI,1jv9,A,58,0,57,1
5307,BPTI,1jv8,A,58,0,57,1
5307,BPTI,1ld5,A,58,0,55,1
5307,BPTI,1uua,A,56,0,56,3
5307,BPTI,1uub,A,56,0,53,3
5307,BPTI,1ld6,A,58,0,48,1
5307,BPTI,1jc6,A,55,0,27,1
5307,BPTI,1adz,,55,0,24,1
5307,BPTI,1irh,A,54,0,23,2
5307,BPTI,1dtk,,54,0,24,4
5307,BPTI,1shp,,51,0,19,5
5307,BPTI,1k09,A,24,0,21,15
5307,BPTI,1k09,B,24,0,21,15
5307,BPTI,1den,,51,0,19,5
5307,BPTI,1dem,,51,0,19,5
5307,BPTI,1kun,,53,0,18,3
5307,BPTI,1bf0,,56,0,17,2
5307,BPTI,2ca7,A,55,0,20,1
5307,BPTI,1yl2,A,55,0,20,1
5308,trx-he,1m7t,A,107,0,107,1
5308,trx-he,1trw,,106,5,80,1
5308,trx-he,1trv,,106,5,80,1
5308,trx-he,1tru,,106,5,80,1
5308,trx-he,1trs,,106,5,80,1
5308,trx-he,4trx,,106,5,79,1
5308,trx-he,3trx,,106,5,79,1
5308,trx-he,1mdk,A,106,5,79,1
5308,trx-he,1mdj,A,106,5,79,1
5308,trx-he,1mdi,A,106,5,79,1
5308,trx-he,1cqh,A,106,5,79,1
5308,trx-he,1cqg,A,106,5,79,1
5308,trx-he,1xob,A,88,1,57,20
5308,trx-he,1xoa,,88,1,57,20
5308,trx-he,1ti3,A,76,0,36,21
5308,trx-he,1xfl,A,98,3,41,11
5308,trx-he,1wmj,A,72,0,33,21
5308,trx-he,1tof,,98,4,48,5
5308,trx-he,1gl8,A,85,1,37,23
5308,trx-he,1quw,A,90,3,36,11
5308,trx-he,1rqm,A,90,3,36,11
5308,trx-he,1dby,A,85,1,31,23
5308,trx-he,1mek,,86,6,33,8
5308,trx-he,1x5d,A,66,5,24,24
5308,trx-he,1xtx,A,69,9,24,21
5308,trx-he,1x5c,A,63,5,22,21
5308,trx-he,1x5e,A,63,2,18,24
5308,trx-he,1pqn,A,82,3,21,1
5308,trx-he,1fo5,A,87,5,22,21
5308,trx-he,1okd,A,101,29,26,21
5308,trx-he,2cq9,A,65,10,24,24
5309,flin4,1m3v,A,122,0,122,1
5309,flin4,1j2o,A,115,6,80,8
5309,flin4,1cxx,A,71,2,20,6
5309,flin4,1qli,,71,2,20,6
5309,flin4,1ibi,A,71,2,20,6
5309,flin4,1ctl,,69,2,20,8
5309,flin4,1b8t,A,69,2,20,8
5309,flin4,1x61,A,74,3,22,1
5309,flin4,1x68,A,63,7,19,1
5309,flin4,1x3h,A,67,3,18,7
5309,flin4,1iml,,70,3,19,7
5309,flin4,2cuq,A,36,1,14,7
5309,flin4,1wyh,A,75,5,22,1
5309,flin4,2cu8,A,68,3,18,7
5309,flin4,1f3r,B,33,3,14,67
5309,flin4,2cup,A,59,3,17,1
5309,flin4,2co8,A,51,0,14,8
5309,flin4,1x63,A,50,6,17,7
5309,flin4,1x4k,A,18,0,8,26
5310,PLCC_SH2,2ple,A,105,0,105,1
5310,PLCC_SH2,2pld,A,105,0,105,1
5310,PLCC_SH2,2fci,A,105,0,105,1
5310,PLCC_SH2,1z3k,A,83,1,28,9
5310,PLCC_SH2,1csz,A,86,3,28,2
5310,PLCC_SH2,1csy,A,86,3,28,2
5310,PLCC_SH2,1pic,A,101,8,32,6
5310,PLCC_SH2,1bfj,,101,8,32,6
5310,PLCC_SH2,1bfi,,101,8,32,6
5310,PLCC_SH2,1lun,A,103,10,30,7
5310,PLCC_SH2,1lum,A,103,10,30,7
5310,PLCC_SH2,1luk,A,103,10,30,7
5310,PLCC_SH2,1lui,A,103,10,30,7
5310,PLCC_SH2,2eu0,A,103,10,30,7
5310,PLCC_SH2,2etz,A,103,10,30,7
5310,PLCC_SH2,1x0n,A,90,2,26,8
5310,PLCC_SH2,1qg1,E,90,2,26,8
5310,PLCC_SH2,1ab2,,87,4,28,1
5310,PLCC_SH2,1ghu,,87,2,25,11
5310,PLCC_SH2,1fhs,,87,2,25,11
5310,PLCC_SH2,1hct,B,91,11,29,7
5310,PLCC_SH2,1hcs,B,91,11,29,7
5310,PLCC_SH2,1x6c,A,94,11,28,4
5310,PLCC_SH2,2cs0,A,99,5,26,10
5310,PLCC_SH2,2crh,A,98,8,30,11
5310,PLCC_SH2,1tce,A,75,4,24,11
5310,PLCC_SH2,1mw4,A,92,8,23,2
5310,PLCC_SH2,1ju5,A,98,20,27,11
5310,PLCC_SH2,1wqu,A,90,6,26,5
5310,PLCC_SH2,1ka7,A,102,8,26,12
5310,PLCC_SH2,1ka6,A,102,8,26,12
5311,AvrPto,1r5e,A,105,0,105,1
5311,AvrPto,1ygo,A,50,6,19,9
5312,aIF2beta,1nee,A,135,0,135,1
5312,aIF2beta,1k8b,A,48,0,31,33
5312,aIF2beta,1k81,A,36,0,22,100
5313,Cx43CT,1r5s,A,132,0,132,1
5314,Grb14,1mw4,A,116,0,72,2
5314,Grb14,1csz,A,113,5,34,3
5314,Grb14,1csy,A,113,5,34,3
5314,Grb14,1x0n,A,86,6,29,13
5314,Grb14,1qg1,E,86,6,29,13
5314,Grb14,1fhs,,87,6,28,12
5314,Grb14,1hct,B,106,9,33,12
5314,Grb14,1hcs,B,106,9,33,12
5314,Grb14,2ple,A,101,8,29,10
5314,Grb14,2pld,A,101,8,29,10
5314,Grb14,2fci,A,101,8,29,10
5314,Grb14,1lun,A,101,10,30,16
5314,Grb14,1lum,A,101,10,30,16
5314,Grb14,1luk,A,101,10,30,16
5314,Grb14,1lui,A,101,10,30,16
5314,Grb14,2eu0,A,101,10,30,16
5314,Grb14,2etz,A,101,10,30,16
5314,Grb14,1z3k,A,71,5,24,16
5314,Grb14,1tce,A,89,10,30,12
5314,Grb14,1ju5,A,97,14,33,16
5314,Grb14,1ghu,,83,6,27,16
5314,Grb14,1rja,A,55,0,22,13
5314,Grb14,3hck,,105,9,29,13
5314,Grb14,1blk,,107,8,32,14
5314,Grb14,1blj,,107,8,32,14
5314,Grb14,1aou,F,102,9,27,12
5314,Grb14,1aot,F,102,9,27,12
5314,Grb14,1ab2,,82,6,24,16
5314,Grb14,1ka7,A,83,2,25,17
5314,Grb14,1ka6,A,83,2,25,17
5314,Grb14,2crh,A,85,7,24,16
5314,Grb14,2cs0,A,96,6,32,3
5314,Grb14,1x6c,A,48,1,19,13
5315,pY,1n3g,A,112,0,112,1
5315,pY,1l4s,A,112,0,112,1
5315,pY,1imu,A,103,0,66,1
5316,Gag283,1l6n,A,288,0,288,1
5316,Gag283,1gwp,A,151,0,151,132
5316,Gag283,2hmx,,131,0,131,1
5316,Gag283,1uph,A,131,0,131,1
5316,Gag283,1tam,,131,0,123,1
5316,Gag283,1x93,B,32,5,15,257
5316,Gag283,1x93,A,32,5,15,257
5316,Gag283,1xwn,A,18,1,10,271
5316,Gag283,1d4b,A,15,2,10,276
5317,TRF1,1iv6,A,69,0,69,1
5317,TRF1,1ity,A,69,0,69,1
5317,TRF1,1ba5,,53,0,53,8
5317,TRF1,1xg1,A,52,0,31,9
5317,TRF1,1vfc,A,52,0,31,9
5317,TRF1,1vf9,A,52,0,31,9
5317,TRF1,1msf,C,42,2,16,13
5317,TRF1,1mse,C,42,2,16,13
5317,TRF1,1mbh,,42,2,16,13
5317,TRF1,1mbg,,42,2,16,13
5317,TRF1,1mbf,,43,2,16,13
5317,TRF1,1mbe,,43,2,16,13
5317,TRF1,1a5j,,42,2,15,13
5318,PLCC_SH2,2ple,A,105,0,105,1
5318,PLCC_SH2,2pld,A,105,0,105,1
5318,PLCC_SH2,2fci,A,105,0,105,1
5318,PLCC_SH2,1z3k,A,83,1,28,9
5318,PLCC_SH2,1csz,A,86,3,28,2
5318,PLCC_SH2,1csy,A,86,3,28,2
5318,PLCC_SH2,1pic,A,101,8,32,6
5318,PLCC_SH2,1bfj,,101,8,32,6
5318,PLCC_SH2,1bfi,,101,8,32,6
5318,PLCC_SH2,1lun,A,103,10,30,7
5318,PLCC_SH2,1lum,A,103,10,30,7
5318,PLCC_SH2,1luk,A,103,10,30,7
5318,PLCC_SH2,1lui,A,103,10,30,7
5318,PLCC_SH2,2eu0,A,103,10,30,7
5318,PLCC_SH2,2etz,A,103,10,30,7
5318,PLCC_SH2,1x0n,A,90,2,26,8
5318,PLCC_SH2,1qg1,E,90,2,26,8
5318,PLCC_SH2,1ab2,,87,4,28,1
5318,PLCC_SH2,1ghu,,87,2,25,11
5318,PLCC_SH2,1fhs,,87,2,25,11
5318,PLCC_SH2,1hct,B,91,11,29,7
5318,PLCC_SH2,1hcs,B,91,11,29,7
5318,PLCC_SH2,1x6c,A,94,11,28,4
5318,PLCC_SH2,2cs0,A,99,5,26,10
5318,PLCC_SH2,2crh,A,98,8,30,11
5318,PLCC_SH2,1tce,A,75,4,24,11
5318,PLCC_SH2,1mw4,A,92,8,23,2
5318,PLCC_SH2,1ju5,A,98,20,27,11
5318,PLCC_SH2,1wqu,A,90,6,26,5
5318,PLCC_SH2,1ka7,A,102,8,26,12
5318,PLCC_SH2,1ka6,A,102,8,26,12
5319,CRBP-I,1kgl,A,135,0,135,1
5319,CRBP-I,1jbh,A,135,0,135,1
5319,CRBP-I,1mx8,A,134,0,134,2
5319,CRBP-I,1mx7,A,134,0,134,2
5319,CRBP-I,1eii,A,133,0,76,1
5319,CRBP-I,1b4m,,133,0,76,1
5319,CRBP-I,1jjx,A,129,2,50,5
5319,CRBP-I,1blr,,135,9,59,4
5319,CRBP-I,1bm5,,135,9,59,4
5319,CRBP-I,1bwy,A,129,2,46,5
5319,CRBP-I,1g5w,A,129,2,43,5
5319,CRBP-I,1jjj,A,128,2,40,7
5319,CRBP-I,1t8v,A,131,4,41,5
5319,CRBP-I,1ure,,131,4,41,5
5319,CRBP-I,1ael,,131,4,41,5
5319,CRBP-I,1zry,A,130,6,44,5
5319,CRBP-I,1mvg,A,130,6,44,5
5319,CRBP-I,1kzx,A,131,4,42,5
5319,CRBP-I,3ifb,A,131,4,41,5
5319,CRBP-I,1kzw,A,131,4,41,5
5319,CRBP-I,1a57,,131,19,41,5
5319,CRBP-I,1sa8,A,93,4,29,43
5319,CRBP-I,1o1v,A,131,7,35,5
5319,CRBP-I,1o1u,A,131,7,35,5
5319,CRBP-I,1eio,A,91,3,25,5
5319,CRBP-I,1eal,,91,3,25,5
5320,B-FABP,1jjx,A,131,0,131,1
5320,B-FABP,1bwy,A,130,0,90,1
5320,B-FABP,1g5w,A,130,0,87,1
5320,B-FABP,1jjj,A,123,0,58,8
5320,B-FABP,1blr,,132,7,56,4
5320,B-FABP,1bm5,,132,7,55,4
5320,B-FABP,1mx8,A,129,2,50,4
5320,B-FABP,1mx7,A,129,2,50,4
5320,B-FABP,1kgl,A,129,2,50,4
5320,B-FABP,1jbh,A,129,2,50,4
5320,B-FABP,1eii,A,126,2,48,7
5320,B-FABP,1b4m,,126,2,48,7
5320,B-FABP,1kzx,A,130,2,47,3
5320,B-FABP,3ifb,A,130,2,46,3
5320,B-FABP,1kzw,A,130,2,46,3
5320,B-FABP,1t8v,A,130,2,42,3
5320,B-FABP,1ure,,130,2,42,3
5320,B-FABP,1ael,,130,2,42,3
5320,B-FABP,1zry,A,128,4,42,3
5320,B-FABP,1mvg,A,128,4,42,3
5320,B-FABP,1a57,,130,17,39,3
5320,B-FABP,1sa8,A,91,2,32,42
5320,B-FABP,1eio,A,121,5,30,3
5320,B-FABP,1eal,,121,5,30,3
5320,B-FABP,1o1v,A,130,15,34,3
5320,B-FABP,1o1u,A,130,15,34,3
5322,rbt,1mr6,A,68,0,68,1
5322,rbt,1jgk,A,70,7,34,1
5322,rbt,1txb,,61,2,27,9
5322,rbt,1txa,,61,2,27,9
5322,rbt,2btx,A,52,0,21,16
5322,rbt,1rgj,A,52,0,21,16
5322,rbt,1ljz,A,52,0,21,16
5322,rbt,1l4w,A,52,0,21,16
5322,rbt,1kl8,A,52,0,21,16
5322,rbt,1kfh,A,52,0,21,16
5322,rbt,1kc4,A,52,0,21,16
5322,rbt,1jbd,A,52,0,21,16
5322,rbt,1ikc,A,52,0,21,16
5322,rbt,1ik8,A,52,0,21,16
5322,rbt,1idl,A,52,0,21,16
5322,rbt,1idi,A,52,0,21,16
5322,rbt,1idh,A,52,0,21,16
5322,rbt,1idg,A,52,0,21,16
5322,rbt,1hoy,A,52,0,21,16
5322,rbt,1haj,A,52,0,21,16
5322,rbt,1haa,A,52,0,21,16
5322,rbt,1cxo,,62,4,24,6
5322,rbt,1cxn,,62,4,24,6
5322,rbt,1bxp,A,52,0,21,16
5322,rbt,1abt,A,52,0,21,16
5322,rbt,2nbt,B,70,9,25,4
5322,rbt,2nbt,A,70,9,25,4
5322,rbt,1lsi,,55,0,20,13
5322,rbt,2crt,,53,4,23,15
5322,rbt,2crs,,53,4,23,15
5322,rbt,1i02,A,53,4,23,15
5322,rbt,1lxh,A,58,9,23,14
5322,rbt,1lxg,A,58,9,23,14
5322,rbt,1ffj,A,54,4,23,14
5322,rbt,1ccq,A,54,4,23,14
5322,rbt,1cb9,A,54,4,23,14
5322,rbt,2ccx,,62,4,23,6
5322,rbt,1w6b,A,54,0,21,14
5322,rbt,1g6m,A,68,6,23,1
5322,rbt,1vyc,A,55,3,21,13
5322,rbt,1cvo,,53,3,21,15
5322,rbt,1coe,,68,6,22,1
5322,rbt,1cod,,68,6,22,1
5322,rbt,1nea,,68,7,25,1
5322,rbt,1chv,S,53,4,20,15
5322,rbt,2cdx,,54,4,20,14
5322,rbt,1rl5,A,53,4,19,15
5322,rbt,1je9,A,68,7,23,1
5322,rbt,1nor,,68,7,23,1
5322,rbt,1kbt,,53,4,18,15
5322,rbt,1kbs,,53,4,18,15
5322,rbt,1crf,,53,4,18,15
5322,rbt,1cre,,53,4,18,15
5322,rbt,1fra,,55,6,18,14
5322,rbt,1era,,55,6,18,14
5322,rbt,1ntx,,48,6,18,21
5322,rbt,1drs,,56,9,18,12
5322,rbt,2cu8,A,37,0,12,1
5322,rbt,1ijc,A,68,7,20,1
5323,TmAFP,1l1i,A,84,0,84,1
5323,TmAFP,1txm,,34,2,13,50
5323,TmAFP,1wt7,A,33,2,13,51
5324,J-CaM-LD,1s6i,A,144,0,101,22
5324,J-CaM-LD,1sy9,A,145,3,56,22
5324,J-CaM-LD,1sy9,A,60,2,23,108
5324,J-CaM-LD,1s6j,A,75,0,56,21
5324,J-CaM-LD,1s6j,A,55,2,24,109
5324,J-CaM-LD,1s6j,A,43,2,15,117
5324,J-CaM-LD,1nwd,A,145,3,56,22
5324,J-CaM-LD,1nwd,A,60,2,23,108
5324,J-CaM-LD,1mux,,145,3,56,22
5324,J-CaM-LD,1mux,,60,2,23,108
5324,J-CaM-LD,1ckk,A,145,3,56,22
5324,J-CaM-LD,1ckk,A,60,2,23,108
5324,J-CaM-LD,1cff,A,145,3,56,22
5324,J-CaM-LD,1cff,A,60,2,23,108
5324,J-CaM-LD,1cfd,,145,3,56,22
5324,J-CaM-LD,1cfd,,60,2,23,108
5324,J-CaM-LD,1cfc,,145,3,56,22
5324,J-CaM-LD,1cfc,,60,2,23,108
5324,J-CaM-LD,2bbn,A,145,3,55,22
5324,J-CaM-LD,2bbn,A,60,2,23,108
5324,J-CaM-LD,2bbm,A,145,3,55,22
